OTU,sampleName,OTUsize,dilution,sample,readSpikeSum,inputDNA,added.lysis.buffer.ml.,WEIGHT.g.,period,lysis.batch,aliquot,lysisBufferFrac,FSL,sample2,fittedOTUsize,fittedFSL
OTU356,123545.M1.S1.D,107,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,18.5866903672762,Sample 1,-0.391758581116383,-0.473352835819919
OTU365,123545.M1.S1.D,209,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,36.3048438015022,Sample 1,-0.391654424320315,-0.545768057749638
OTU368,123545.M1.S1.D,26,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,4.51639205186151,Sample 1,-0.36640562726809,-0.51201194567256
OTU37,123545.M1.S1.D,67,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,11.6383949028739,Sample 1,-0.353914172549274,-0.591159091728906
OTU371,123545.M1.S1.D,166,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,28.8354261772697,Sample 1,-0.391302272991695,-0.458348387333852
OTU374,123545.M1.S1.D,185,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,32.1358665228608,Sample 1,-0.391542723073597,-0.44889280677201
OTU375,123545.M1.S1.D,759,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,131.843906437034,Sample 1,-0.391256627569412,-0.46014337099215
OTU376,123545.M1.S1.D,180,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,31.2673295898105,Sample 1,-0.391547129884108,-0.448719511127941
OTU377,123545.M1.S1.D,111,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,19.2815199137165,Sample 1,-0.391987379544752,-0.56398007183195
OTU38,123545.M1.S1.D,15343,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2665.19243275812,Sample 1,-0.398124639980207,-0.327216273287674
OTU384,123545.M1.S1.D,177,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,30.7462074299803,Sample 1,-0.391513382879001,-0.45004659541499
OTU386,123545.M1.S1.D,355,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,61.6661222465707,Sample 1,-0.384152745638626,-0.437795142698489
OTU389,123545.M1.S1.D,166,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,28.8354261772697,Sample 1,-0.391487762510054,-0.451054103753822
OTU390,123545.M1.S1.D,239,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,41.5160653998039,Sample 1,-0.391421948690352,-0.453642199666938
OTU396,123545.M1.S1.D,193,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,33.5255256157412,Sample 1,-0.423652234122703,-0.557828702262301
OTU397,123545.M1.S1.D,216,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,37.5207955077726,Sample 1,-0.391656360745142,-0.444424061535373
OTU4,123545.M1.S1.D,89515,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,15549.4167123994,Sample 1,-0.39533041351424,-0.426918273774327
OTU406,123545.M1.S1.D,212,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,36.8259659613324,Sample 1,-0.392942816171331,-0.463057922937463
OTU409,123545.M1.S1.D,226,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,39.2578693738732,Sample 1,-0.391677267827309,-0.443601900868368
OTU416,123545.M1.S1.D,545,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,94.6705257024818,Sample 1,-0.392687556648576,-0.396267197011072
OTU43,123545.M1.S1.D,26,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,4.51639205186151,Sample 1,-0.374161798375463,-0.865512562291058
OTU430,123545.M1.S1.D,130,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,22.5819602593076,Sample 1,-0.391719993476612,-0.441921735838535
OTU432,123545.M1.S1.D,131,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,22.7556676459176,Sample 1,-0.391517443218319,-0.449886924579304
OTU438,123545.M1.S1.D,127,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,22.0608380994774,Sample 1,-0.391289778452356,-0.587355593898375
OTU44,123545.M1.S1.D,23331,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,4052.76703699927,Sample 1,-0.399096597405523,-0.288994528196506
OTU443,123545.M1.S1.D,136,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,23.6242045789679,Sample 1,-0.391836788691676,-0.437328821764557
OTU448,123545.M1.S1.D,126,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,21.8871307128673,Sample 1,-0.391758799206456,-0.440395719702815
OTU449,123545.M1.S1.D,221,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,38.3893324408229,Sample 1,-0.392037583766183,-0.429432654758107
OTU454,123545.M1.S1.D,109,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,18.9341051404963,Sample 1,-0.391540865729378,-0.448965845914937
OTU459,123545.M1.S1.D,53,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,9.20649149033309,Sample 1,-0.391431069416425,-0.544789481835066
OTU460,123545.M1.S1.D,118,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,20.4974716199869,Sample 1,-0.391666701287827,-0.444017424807892
OTU474,123545.M1.S1.D,130,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,22.5819602593076,Sample 1,-0.31469602839973,-0.400182738579275
OTU48,123545.M1.S1.D,27,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,4.69009943847157,Sample 1,-0.352906513080227,-0.630784802034158
OTU482,123545.M1.S1.D,92,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,15.9810795681254,Sample 1,-0.427741527803001,-0.569385881724024
OTU5,123545.M1.S1.D,598,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,103.877017192815,Sample 1,-0.353420766657009,-0.610562034439577
OTU50,123545.M1.S1.D,42,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,7.29571023762245,Sample 1,-0.35403550946576,-0.586387577492495
OTU501,123545.M1.S1.D,96,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,16.6759091145656,Sample 1,-0.392953468256804,-0.426364489927022
OTU506,123545.M1.S1.D,23,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,3.99526989203134,Sample 1,-0.364168655258884,-0.541408258965101
OTU51,123545.M1.S1.D,38464,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,6681.48091856928,Sample 1,-0.399406118656083,-0.277241868989343
OTU515,123545.M1.S1.D,64,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,11.1172727430437,Sample 1,-0.374311322884701,-0.588652428770491
OTU534,123545.M1.S1.D,96,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,16.6759091145656,Sample 1,-0.392120078675507,-0.426188583244937
OTU536,123545.M1.S1.D,65,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,11.2909801296538,Sample 1,-0.391311075935858,-0.458002215907775
OTU537,123545.M1.S1.D,69,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,11.985809676094,Sample 1,-0.39161204090813,-0.446166917208537
OTU542,123545.M1.S1.D,12,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2.0844886393207,Sample 1,-0.399213933204408,-0.616983478350895
OTU553,123545.M1.S1.D,24,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,4.1689772786414,Sample 1,-0.37367263575093,-0.60045623097781
OTU56,123545.M1.S1.D,1732,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,300.861193608621,Sample 1,-0.391201779155814,-0.572648058216916
OTU57,123545.M1.S1.D,15,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2.60561079915087,Sample 1,-0.369210793268986,-0.665379675931002
OTU575,123545.M1.S1.D,121,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,21.018593779817,Sample 1,-0.392289553395674,-0.419524073684229
OTU58,123545.M1.S1.D,24295,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,4220.22095769136,Sample 1,-0.399550111462787,-0.271579423074038
OTU59,123545.M1.S1.D,35106,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,6098.1715143327,Sample 1,-0.397177240654096,-0.346972362884181
OTU593,123545.M1.S1.D,109,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,18.9341051404963,Sample 1,-0.392098379334676,-0.427041899092217
OTU6,123545.M1.S1.D,637,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,110.651605270607,Sample 1,-0.353754610299257,-0.597433798302952
OTU621,123545.M1.S1.D,22,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,3.82156250542128,Sample 1,-0.377383889655816,-0.609578519694802
OTU637,123545.M1.S1.D,51,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,8.85907671711297,Sample 1,-0.392096076737778,-0.427132447576536
OTU638,123545.M1.S1.D,44,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,7.64312501084256,Sample 1,-0.31014058509675,-0.395018249498091
OTU64,123545.M1.S1.D,19,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,3.30044034559111,Sample 1,-0.363783208279011,-0.644572359114781
OTU645,123545.M1.S1.D,36,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,6.2534659179621,Sample 1,-0.47177586511938,-0.575442091355999
OTU65,123545.M1.S1.D,1173,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,203.758764493598,Sample 1,-0.389088399041313,-0.578356425444372
OTU652,123545.M1.S1.D,17,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2.95302557237099,Sample 1,-0.399595001294872,-0.702382296218103
OTU662,123545.M1.S1.D,71,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,12.3332244493141,Sample 1,-0.311070998020506,-0.358430221385869
OTU69,123545.M1.S1.D,34,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,5.90605114474198,Sample 1,-0.386116319876204,-0.799856633841049
OTU7,123545.M1.S1.D,134,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,23.2767898057478,Sample 1,-0.383976092897497,-0.869988188298123
OTU71,123545.M1.S1.D,4683,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,813.471691494903,Sample 1,-0.366367165254036,-0.3582571992431
OTU723,123545.M1.S1.D,28,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,4.86380682508163,Sample 1,-0.469266553799708,-0.517601652776348
OTU73,123545.M1.S1.D,292,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,50.722556890137,Sample 1,-0.393226168889067,-0.594848351267489
OTU74,123545.M1.S1.D,11604,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2015.70051422312,Sample 1,-0.37519356211576,-0.267080009590118
OTU759,123545.M1.S1.D,37,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,6.42717330457216,Sample 1,-0.310483918771014,-0.385892655871938
OTU764,123545.M1.S1.D,31,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,5.38492898491181,Sample 1,-0.408057777972711,-0.453941782197782
OTU77,123545.M1.S1.D,13674,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2375.27480450594,Sample 1,-0.399434418681859,-0.276128984470844
OTU78,123545.M1.S1.D,17,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2.95302557237099,Sample 1,-0.35156241514056,-0.630215120120774
OTU789,123545.M1.S1.D,29,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,5.03751421169169,Sample 1,-0.348986917483476,-0.415200285957336
OTU79,123545.M1.S1.D,10446,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,1814.54736052867,Sample 1,-0.399241512662859,-0.283714918270766
OTU8,123545.M1.S1.D,383,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,66.5299290716523,Sample 1,-0.353875452276081,-0.59268174732397
OTU80,123545.M1.S1.D,25118,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,4363.18213687144,Sample 1,-0.383800699278068,-0.325852002467867
OTU806,123545.M1.S1.D,13,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2.25819602593076,Sample 1,-0.309222213253054,-0.4311327680916
OTU81,123545.M1.S1.D,942,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,163.632358186675,Sample 1,-0.3918365208512,-0.526816945857636
OTU830,123545.M1.S1.D,22,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,3.82156250542128,Sample 1,-0.412674499580394,-0.492366174726819
OTU85,123545.M1.S1.D,3810,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,661.825142984322,Sample 1,-0.394771026765301,-0.475755187839166
OTU851,123545.M1.S1.D,46,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,7.99053978406268,Sample 1,-0.434856044080541,-0.4847985692677
OTU860,123545.M1.S1.D,25,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,4.34268466525146,Sample 1,-0.361971109820519,-0.426369403441182
OTU877,123545.M1.S1.D,15,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2.60561079915087,Sample 1,-0.37634237529861,-0.537697043673777
OTU88,123545.M1.S1.D,19591,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,3403.10141107765,Sample 1,-0.39675195137651,-0.372025012498238
OTU9,123545.M1.S1.D,157,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,27.2720596977791,Sample 1,-0.352457889614815,-0.64842669795497
OTU90,123545.M1.S1.D,16362,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2842.20025971377,Sample 1,-0.375237803077334,-0.272974330530532
OTU904,123545.M1.S1.D,15,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2.60561079915087,Sample 1,-0.412873641318411,-0.484535024360212
OTU937,123545.M1.S1.D,16,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2.77931818576093,Sample 1,-0.431564248351579,-0.640466097012239
OTU955,123545.M1.S1.D,27,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,4.69009943847157,Sample 1,-0.310750973628186,-0.349371035407221
OTU957,123545.M1.S1.D,11,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,1.91078125271064,Sample 1,-0.412852940117443,-0.485349088851011
OTU96,123545.M1.S1.D,13030,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2263.40724752906,Sample 1,-0.398937258630543,-0.295679557629666
OTU97,123545.M1.S1.D,12187,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,2116.97192061678,Sample 1,-0.37731225122175,-0.335835411404131
OTU982,123545.M1.S1.D,11,D,123545.M1.S1,131298.388888889,0.343,13.5,2.31,1,5,0.6,0.0444444444444444,1.91078125271064,Sample 1,-0.541565325298624,-0.584109590619268
OTU10,123545.M1.S1.E,160,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,39.9445882981091,Sample 1,-0.352528995084552,-0.615544107273362
OTU102,123545.M1.S1.E,12,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,2.99584412235818,Sample 1,-0.327407832173339,-0.587875068390989
OTU1020,123545.M1.S1.E,14,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,3.49515147608455,Sample 1,-0.387700234403441,-0.435156395299741
OTU1047,123545.M1.S1.E,20,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,4.99307353726364,Sample 1,-0.619788758288401,-0.619788758288405
OTU106,123545.M1.S1.E,2782,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,694.536529033372,Sample 1,-0.380928354571207,-0.317235124665208
OTU108,123545.M1.S1.E,2865,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,715.257784213016,Sample 1,-0.370603951122662,-0.424939992759725
OTU109,123545.M1.S1.E,2493,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,622.386616419913,Sample 1,-0.359961774137207,-0.304199633163365
OTU11,123545.M1.S1.E,341,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,85.1319038103451,Sample 1,-0.353554567282949,-0.575213987743841
OTU110,123545.M1.S1.E,4210,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,1051.041979594,Sample 1,-0.426427062166202,-0.345752878024923
OTU111,123545.M1.S1.E,3330,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,831.346743954396,Sample 1,-0.389109168448069,-0.295718576853168
OTU114,123545.M1.S1.E,1201,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,299.834065912682,Sample 1,-0.394402340825836,-0.420492539635108
OTU118,123545.M1.S1.E,83,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,20.7212551796441,Sample 1,-0.387002613304343,-0.630292514824197
OTU12,123545.M1.S1.E,124444,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,31067.9021635618,Sample 1,-0.398783218521032,-0.262806517213576
OTU120,123545.M1.S1.E,3041,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,759.196831340936,Sample 1,-0.426518915466613,-0.33279861802129
OTU125,123545.M1.S1.E,709,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,177.004456895996,Sample 1,-0.391037484075963,-0.46885948851538
OTU126,123545.M1.S1.E,1636,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,408.433415348166,Sample 1,-0.330874907793881,-0.34175453182371
OTU129,123545.M1.S1.E,2164,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,540.250556731926,Sample 1,-0.397919848410941,-0.434386238506446
OTU13,123545.M1.S1.E,181,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,45.1873155122359,Sample 1,-0.377933080146888,-0.777813362873338
OTU130,123545.M1.S1.E,2220,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,554.231162636264,Sample 1,-0.395887243044068,-0.401774131427229
OTU136,123545.M1.S1.E,3583,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,894.509124200781,Sample 1,-0.369236921166749,-0.291707917363718
OTU139,123545.M1.S1.E,2212,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,552.233933221358,Sample 1,-0.378406891497811,-0.353502745296488
OTU143,123545.M1.S1.E,259,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,64.6603023075641,Sample 1,-0.391318630145195,-0.530169984382672
OTU144,123545.M1.S1.E,170,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,42.4411250667409,Sample 1,-0.361324436577892,-0.605823492965085
OTU15,123545.M1.S1.E,333,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,83.1346743954396,Sample 1,-0.354050537654125,-0.555710198168155
OTU157,123545.M1.S1.E,351,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,87.6284405789769,Sample 1,-0.408475474070606,-0.515826546932445
OTU159,123545.M1.S1.E,21,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,5.24272721412682,Sample 1,-0.383465644760326,-0.847127385986423
OTU163,123545.M1.S1.E,1218,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,304.078178419356,Sample 1,-0.391153402274646,-0.434116251412371
OTU18,123545.M1.S1.E,84,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,20.9709088565073,Sample 1,-0.353344091320022,-0.583490850899887
OTU180,123545.M1.S1.E,1075,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,268.377702627921,Sample 1,-0.402886593971837,-0.410894330269266
OTU186,123545.M1.S1.E,590,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,147.295669349277,Sample 1,-0.393523536350913,-0.469427765942941
OTU189,123545.M1.S1.E,425,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,106.102812666852,Sample 1,-0.392152515910746,-0.486332551972064
OTU19,123545.M1.S1.E,142674,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,35619.0886927776,Sample 1,-0.399482005571709,-0.235327062014894
OTU193,123545.M1.S1.E,158,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,39.4452809443828,Sample 1,-0.390059114489015,-0.560118237456031
OTU200,123545.M1.S1.E,792,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,197.72571207564,Sample 1,-0.390898205133426,-0.44415175278886
OTU201,123545.M1.S1.E,1143,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,285.354152654617,Sample 1,-0.414353825188215,-0.429463397622951
OTU208,123545.M1.S1.E,592,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,147.794976703004,Sample 1,-0.391328282135629,-0.427239187361924
OTU21,123545.M1.S1.E,44,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,10.98476178198,Sample 1,-0.352432878696823,-0.619323836687724
OTU215,123545.M1.S1.E,1777,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,443.634583785874,Sample 1,-0.392696741961997,-0.365819585854439
OTU218,123545.M1.S1.E,314,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,78.3912545350391,Sample 1,-0.397616441960661,-0.538278735792296
OTU22,123545.M1.S1.E,42,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,10.4854544282536,Sample 1,-0.35216867146376,-0.629713655470259
OTU225,123545.M1.S1.E,560,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,139.806059043382,Sample 1,-0.391621079400346,-0.415725079723351
OTU229,123545.M1.S1.E,689,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,172.011383358732,Sample 1,-0.392000380727474,-0.492315192819272
OTU231,123545.M1.S1.E,378,E,123545.M1.S1,91356.5555555556,0.24,13.5,2.31,1,5,0.6,0.0444444444444444,94.3690898542828,Sample 1,-0.390845728640843,-0.479163904741465
