OTUID sampleName readNum mtagNum soup exp soupRep PCR lib pcrRep readSpike mtagSpike readNumSpikeCorr mtagNumSpikeCorr inputCOINum inputGDNA
HAP003 F1_tag28_tag28_5 79 78 F within-spp 1 tag28_tag28 5 3 18639.5833333333 9589.08333333333 15.8469744048284 24.4434209039793 703633.7485 20
HAP003 F2_tag29_tag29_5 167 156 F within-spp 2 tag29_tag29 5 1 43709.4166666667 17799.9166666667 14.2855486899276 26.3360783524267 703633.7485 20
HAP003 F2_tag31_tag31_5 135 129 F within-spp 2 tag31_tag31 5 2 46117.0833333333 21385.75 10.9452932300937 18.1263224343313 703633.7485 20
HAP003 F2_tag32_tag32_5 95 90 F within-spp 2 tag32_tag32 5 3 37461.9166666667 16921.1666666667 9.48176259000808 15.9829404985866 703633.7485 20
HAP003 F3_tag33_tag33_5 19 19 F within-spp 3 tag33_tag33 5 1 16264.1666666667 9796.66666666667 4.36794589332377 5.82800272201429 703633.7485 20
HAP003 F3_tag34_tag34_5 21 18 F within-spp 3 tag34_tag34 5 2 34638.8333333333 16727.3333333333 2.26679112556716 3.23362958829859 703633.7485 20
HAP003 F3_tag35_tag35_5 208 146 F within-spp 3 tag35_tag35 5 3 107520.75 33064.75 7.23313406947031 13.2688134644901 703633.7485 20
HAP003 G1_tag36_tag36_5 161 148 G within-spp 1 tag36_tag36 5 1 64215.4166666667 24392.9166666667 9.3743688236859 18.2323420391849 562906.9988 16
HAP003 G1_tag37_tag37_5 119 110 G within-spp 1 tag37_tag37 5 2 88482.8333333333 24713.3333333333 5.02855732844601 13.3753709198813 562906.9988 16
HAP003 G1_tag38_tag38_5 75 69 G within-spp 1 tag38_tag38 5 3 63038.8333333333 22368.1666666667 4.44844844315541 9.26964659598089 562906.9988 16
HAP003 G2_tag51_tag51_5 78 72 G within-spp 2 tag51_tag51 5 1 63523.5833333333 24557.6666666667 4.59108231457346 8.81028327881313 562906.9988 16
HAP003 G2_tag52_tag52_5 133 125 G within-spp 2 tag52_tag52 5 2 48798.75 18807.4166666667 10.190568405953 19.9721740979844 562906.9988 16
HAP003 G2_tag53_tag53_5 189 171 G within-spp 2 tag53_tag53 5 3 58767.0833333333 19930.6666666667 12.0249459377061 25.7821280438855 562906.9988 16
HAP003 G3_tag54_tag54_5 126 116 G within-spp 3 tag54_tag54 5 1 44243.8333333333 16296.5 10.6481279877045 21.389868990274 562906.9988 16
HAP003 G3_tag55_tag55_5 254 229 G within-spp 3 tag55_tag55 5 2 118403.833333333 27811.3333333333 8.02090585468094 24.7433300572908 562906.9988 16
HAP003 G3_tag56_tag56_5 221 205 G within-spp 3 tag56_tag56 5 3 73786.5833333333 22722.8333333333 11.1987703274873 27.1103955639335 562906.9988 16
HAP005 A1_tag01_tag01_4 7764 6539 A within-spp 1 tag01_tag01 4 1 8862.91666666667 6642.41666666667 3275.39985896291 2958.21475617559 73306652.03 61
HAP005 A1_tag02_tag02_4 4783 4279 A within-spp 1 tag02_tag02 4 2 3739.5 3199.41666666667 4782.36047599947 4018.9810642565 73306652.03 61
HAP005 A1_tag03_tag03_4 3075 2750 A within-spp 1 tag03_tag03 4 3 4090.66666666667 3441.41666666667 2810.64822359844 2401.26401433518 73306652.03 61
HAP005 A2_tag04_tag04_4 7689 5527 A within-spp 2 tag04_tag04 4 1 8054.83333333333 4966.83333333333 3569.18260257816 3343.90825811214 73306652.03 61
HAP005 A2_tag05_tag05_4 13657 9022 A within-spp 2 tag05_tag05 4 2 20218.5 9843.33333333333 2525.58414323516 2754.26109041653 73306652.03 61
HAP005 A2_tag06_tag06_4 14039 10294 A within-spp 2 tag06_tag06 4 3 11132.5 7331.83333333333 4715.18715472715 4219.06344479553 73306652.03 61
HAP005 A3_tag07_tag07_4 20935 15079 A within-spp 3 tag07_tag07 4 1 20534 13127.0833333333 3812.01738579916 3451.82504364387 73306652.03 61
HAP005 A3_tag08_tag08_4 13323 11096 A within-spp 3 tag08_tag08 4 2 13864.1666666667 10376 3593.05381979924 3213.51966075559 73306652.03 61
HAP005 A3_tag09_tag09_4 6081 5135 A within-spp 3 tag09_tag09 4 3 5023.08333333333 4038.58333333333 4526.47457570881 3820.81381672616 73306652.03 61
HAP005 B1_tag10_tag10_4 14259 11033 B within-spp 1 tag10_tag10 4 1 13509.4166666667 9230.5 3946.46210976294 3591.80596934077 58645321.62 48.8
HAP005 B1_tag11_tag11_4 11250 8991 B within-spp 1 tag11_tag11 4 2 8899.83333333333 6538.83333333333 4726.3525534186 4131.92287105243 58645321.62 48.8
HAP005 B1_tag12_tag12_4 15723 11421 B within-spp 1 tag12_tag12 4 3 25193.0833333333 13387.5833333333 2333.50940899784 2563.57731978014 58645321.62 48.8
HAP005 B2_tag26_tag26_4 14979 9938 B within-spp 2 tag26_tag26 4 1 6644.41666666667 4447 8429.10428555303 6715.46885540814 58645321.62 48.8
HAP005 B2_tag27_tag27_4 31899 16546 B within-spp 2 tag27_tag27 4 2 25910.1666666667 11220.6666666667 4603.22631399515 4431.17432119304 58645321.62 48.8
HAP005 B2_tag28_tag28_4 7696 5806 B within-spp 2 tag28_tag28 4 3 4064.83333333333 3005.08333333333 7079.09565787855 5805.83899503619 58645321.62 48.8
HAP005 B3_tag29_tag29_4 17428 11627 B within-spp 3 tag29_tag29 4 1 11664.5 7126.33333333333 5586.46251446697 4902.82075868843 58645321.62 48.8
HAP005 B3_tag31_tag31_4 11293 8927 B within-spp 3 tag31_tag31 4 2 9583.58333333333 6830.16666666667 4405.92266288705 3927.52275444718 58645321.62 48.8
HAP005 B3_tag32_tag32_4 19914 13200 B within-spp 3 tag32_tag32 4 3 14251.5 8574.16666666667 5224.6041469319 4626.22217902614 58645321.62 48.8
HAP005 C1_tag33_tag33_4 16000 11067 C within-spp 1 tag33_tag33 4 1 18745.25 10774 3191.42182686281 3086.72127343605 46868187.36 39
HAP005 C1_tag34_tag34_4 51646 19543 C within-spp 1 tag34_tag34 4 2 15205.6666666667 5962.91666666667 12699.5019839095 9848.65599888198 46868187.36 39
HAP005 C1_tag35_tag35_4 13618 10121 C within-spp 1 tag35_tag35 4 3 16927.5833333333 10320.9166666667 3007.9723134332 2946.79300126765 46868187.36 39
HAP005 C2_tag36_tag36_4 10849 7941 C within-spp 2 tag36_tag36 4 1 13507.25 8229.08333333333 3003.15837790816 2899.80111190999 46868187.36 39
HAP005 C2_tag37_tag37_4 49561 21897 C within-spp 2 tag37_tag37 4 2 94891.1666666667 24582 1952.85383781771 2676.77507932634 46868187.36 39
HAP005 C2_tag38_tag38_4 10846 7846 C within-spp 2 tag38_tag38 4 3 12973 7707.41666666667 3125.96885839821 3059.03145238893 46868187.36 39
HAP005 C3_tag51_tag51_4 21369 14001 C within-spp 3 tag51_tag51 4 1 18703.1666666667 10617.25 4271.93386146731 3962.70267724693 46868187.36 39
HAP005 C3_tag52_tag52_4 24350 13248 C within-spp 3 tag52_tag52 4 2 33934 14067.0833333333 2682.99198444038 2830.02802049702 46868187.36 39
HAP005 C3_tag53_tag53_4 8124 5932 C within-spp 3 tag53_tag53 4 3 12809.8333333333 7245.83333333333 2371.27487997502 2460.12558941921 46868187.36 39
HAP005 D1_tag54_tag54_4 20834 12108 D within-spp 1 tag54_tag54 4 1 43969.8333333333 15788.75 1771.63114104746 2304.45982107513 37494549.89 31.2
HAP005 D1_tag55_tag55_4 9533 6483 D within-spp 1 tag55_tag55 4 2 20732.5833333333 9532.58333333333 1719.22072743789 2043.66584783768 37494549.89 31.2
HAP005 D1_tag56_tag56_4 19809 11812 D within-spp 1 tag56_tag56 4 3 42170.9166666667 15970.3333333333 1756.32537431998 2222.5622508401 37494549.89 31.2
HAP005 D2_tag61_tag61_4 42302 19309 D within-spp 2 tag61_tag61 4 1 61743.0833333333 19059.3333333333 2561.69872738782 3044.36382874532 37494549.89 31.2
HAP005 D2_tag62_tag62_4 40953 19236 D within-spp 2 tag62_tag62 4 2 90701 22888.75 1688.22027320537 2525.4406640817 37494549.89 31.2
HAP005 D2_tag63_tag63_4 86848 35494 D within-spp 2 tag63_tag63 4 3 133652.333333333 33851.75 2429.62216896076 3150.7815696382 37494549.89 31.2
HAP005 D3_tag01_tag01_5 12571 9769 D within-spp 3 tag01_tag01 5 1 41403.0833333333 20631.75 1135.25286562796 1422.84803761193 37494549.89 31.2
HAP005 D3_tag02_tag02_5 17735 12913 D within-spp 3 tag02_tag02 5 2 33380.75 18693.1666666667 1986.50914074729 2075.81549407538 37494549.89 31.2
HAP005 D3_tag03_tag03_5 15625 11302 D within-spp 3 tag03_tag03 5 3 51767 24337.0833333333 1128.55438793053 1395.50452841172 37494549.89 31.2
HAP005 E1_tag04_tag04_5 15359 10041 E within-spp 1 tag04_tag04 5 1 18882.0833333333 9474.66666666667 3041.36466226802 3184.6191598649 30043709.85 25
HAP005 E1_tag05_tag05_5 58355 25505 E within-spp 1 tag05_tag05 5 2 106577.083333333 27111.25 2047.24447485193 2826.96389875052 30043709.85 25
HAP005 E1_tag06_tag06_5 25359 16538 E within-spp 1 tag06_tag06 5 3 23044 12535.5 4114.61990105884 3964.47608791033 30043709.85 25
HAP005 E2_tag07_tag07_5 10486 8484 E within-spp 2 tag07_tag07 5 1 53469.3333333333 26345.5 733.264313500574 967.695431857433 30043709.85 25
HAP005 E2_tag08_tag08_5 28757 20002 E within-spp 2 tag08_tag08 5 2 85651.75 36773.5833333333 1255.34414650022 1634.48879743838 30043709.85 25
HAP005 E2_tag09_tag09_5 27785 16775 E within-spp 2 tag09_tag09 5 3 71253.6666666667 27239.4166666667 1458.00377524431 1850.58570148039 30043709.85 25
HAP005 E3_tag10_tag10_5 21984 14324 E within-spp 3 tag10_tag10 5 1 95299.0833333333 33571.1666666667 862.528506307773 1282.1603856484 30043709.85 25
HAP005 E3_tag11_tag11_5 16246 11787 E within-spp 3 tag11_tag11 5 2 55053.8333333333 24044.5 1103.35266996243 1473.09925346753 30043709.85 25
HAP005 E3_tag12_tag12_5 14725 10501 E within-spp 3 tag12_tag12 5 3 87549.75 28992.5833333333 628.862732332188 1088.39921704114 30043709.85 25
HAP005 F1_tag26_tag26_5 16935 11111 F within-spp 1 tag26_tag26 5 1 41197.9166666667 16100.1666666667 1536.97007332491 2073.80182399768 24034967.88 20
HAP005 F1_tag27_tag27_5 9321 6393 F within-spp 1 tag27_tag27 5 2 23306.9166666667 10469.8333333333 1495.31658341766 1834.88737483882 24034967.88 20
HAP005 F1_tag28_tag28_5 6640 4937 F within-spp 1 tag28_tag28 5 3 18639.5833333333 9589.08333333333 1331.94822845647 1547.14319234546 24034967.88 20
HAP005 F2_tag29_tag29_5 19210 12554 F within-spp 2 tag29_tag29 5 1 43709.4166666667 17799.9166666667 1643.2658103803 2119.37902331003 24034967.88 20
HAP005 F2_tag31_tag31_5 7954 6447 F within-spp 2 tag31_tag31 5 2 46117.0833333333 21385.75 644.880461867891 905.89457933437 24034967.88 20
HAP005 F2_tag32_tag32_5 6076 4837 F within-spp 2 tag32_tag32 5 3 37461.9166666667 16921.1666666667 606.433573651464 858.994257685148 24034967.88 20
HAP005 F3_tag33_tag33_5 2947 2535 F within-spp 3 tag33_tag33 5 1 16264.1666666667 9796.66666666667 677.491397243429 777.578257910854 24034967.88 20
HAP005 F3_tag34_tag34_5 4251 3479 F within-spp 3 tag34_tag34 5 2 34638.8333333333 16727.3333333333 458.863289275524 624.988740982823 24034967.88 20
HAP005 F3_tag35_tag35_5 24588 13695 F within-spp 3 tag35_tag35 5 3 107520.75 33064.75 855.039906250654 1244.63287942597 24034967.88 20
HAP005 G1_tag36_tag36_5 10026 7082 G within-spp 1 tag36_tag36 5 1 64215.4166666667 24392.9166666667 583.772806374378 872.442204875049 19227974.3 16
HAP005 G1_tag37_tag37_5 17362 10307 G within-spp 1 tag37_tag37 5 2 88482.8333333333 24713.3333333333 733.662288541845 1253.27225519288 19227974.3 16
HAP005 G1_tag38_tag38_5 9277 6781 G within-spp 1 tag38_tag38 5 3 63038.8333333333 22368.1666666667 550.24341609537 910.97787778763 19227974.3 16
HAP005 G2_tag51_tag51_5 8568 6482 G within-spp 2 tag51_tag51 5 1 63523.5833333333 24557.6666666667 504.312734246992 793.17022518426 19227974.3 16
HAP005 G2_tag52_tag52_5 8487 6274 G within-spp 2 tag52_tag52 5 2 48798.75 18807.4166666667 650.280857603934 1002.44336232603 19227974.3 16
HAP005 G2_tag53_tag53_5 10208 7091 G within-spp 2 tag53_tag53 5 3 58767.0833333333 19930.6666666667 649.474328741288 1069.12906408884 19227974.3 16
HAP005 G3_tag54_tag54_5 5590 4205 G within-spp 3 tag54_tag54 5 1 44243.8333333333 16296.5 472.405043264033 775.382750897432 19227974.3 16
HAP005 G3_tag55_tag55_5 21055 11923 G within-spp 3 tag55_tag55 5 2 118403.833333333 27811.3333333333 664.88256996184 1288.27390512261 19227974.3 16
HAP005 G3_tag56_tag56_5 12506 8267 G within-spp 3 tag56_tag56 5 3 73786.5833333333 22722.8333333333 633.718650296633 1093.27629330263 19227974.3 16
HAP006 A1_tag01_tag01_4 2008 1813 A within-spp 1 tag01_tag01 4 1 8862.91666666667 6642.41666666667 847.115264914673 820.193202775094 62629338.76 61
HAP006 A1_tag02_tag02_4 1106 1039 A within-spp 1 tag02_tag02 4 2 3739.5 3199.41666666667 1105.85211926728 975.863829343891 62629338.76 61
HAP006 A1_tag03_tag03_4 804 751 A within-spp 1 tag03_tag03 4 3 4090.66666666667 3441.41666666667 734.881681877445 655.763372642081 62629338.76 61
HAP006 A2_tag04_tag04_4 2310 1878 A within-spp 2 tag04_tag04 4 1 8054.83333333333 4966.83333333333 1072.28661880031 1136.21489211771 62629338.76 61
HAP006 A2_tag05_tag05_4 2762 2255 A within-spp 2 tag05_tag05 4 2 20218.5 9843.33333333333 510.775675742513 688.412631222486 62629338.76 61
HAP006 A2_tag06_tag06_4 3520 3004 A within-spp 2 tag06_tag06 4 3 11132.5 7331.83333333333 1182.23938917584 1231.20911095451 62629338.76 61
HAP006 A3_tag07_tag07_4 2247 1909 A within-spp 3 tag07_tag07 4 1 20534 13127.0833333333 409.152284016753 437.00073004285 62629338.76 61
HAP006 A3_tag08_tag08_4 1416 1290 A within-spp 3 tag08_tag08 4 2 13864.1666666667 10376 381.878271322955 373.597725520432 62629338.76 61
HAP006 A3_tag09_tag09_4 1122 1035 A within-spp 3 tag09_tag09 4 3 5023.08333333333 4038.58333333333 835.175871393732 770.115345727669 62629338.76 61
HAP006 B1_tag10_tag10_4 1255 1138 B within-spp 1 tag10_tag10 4 1 13509.4166666667 9230.5 347.34623379988 370.477222252316 50103471.01 48.8
HAP006 B1_tag11_tag11_4 2266 2050 B within-spp 1 tag11_tag11 4 2 8899.83333333333 6538.83333333333 951.992434315249 942.102311829327 50103471.01 48.8
HAP006 B1_tag12_tag12_4 2173 1935 B within-spp 1 tag12_tag12 4 3 25193.0833333333 13387.5833333333 322.503081202843 434.333430853216 50103471.01 48.8
HAP006 B2_tag26_tag26_4 2448 2039 B within-spp 2 tag26_tag26 4 1 6644.41666666667 4447 1377.55840116388 1377.8266246908 50103471.01 48.8
HAP006 B2_tag27_tag27_4 8361 5775 B within-spp 2 tag27_tag27 4 2 25910.1666666667 11220.6666666667 1206.54488263938 1546.59928108847 50103471.01 48.8
HAP006 B2_tag28_tag28_4 1371 1207 B within-spp 2 tag28_tag28 4 3 4064.83333333333 3005.08333333333 1261.1018901964 1206.96652893708 50103471.01 48.8
HAP006 B3_tag29_tag29_4 2719 2281 B within-spp 3 tag29_tag29 4 1 11664.5 7126.33333333333 871.562518753483 961.841760606202 50103471.01 48.8
HAP006 B3_tag31_tag31_4 1552 1405 B within-spp 3 tag31_tag31 4 2 9583.58333333333 6830.16666666667 605.507125901063 618.143773944023 50103471.01 48.8
HAP006 B3_tag32_tag32_4 2919 2476 B within-spp 3 tag32_tag32 4 3 14251.5 8574.16666666667 765.824018524366 867.767129944601 50103471.01 48.8
HAP006 C1_tag33_tag33_4 2525 2138 C within-spp 1 tag33_tag33 4 1 18745.25 10774 503.646257051786 596.314275106738 40041708.39 39
HAP006 C1_tag34_tag34_4 3946 1590 C within-spp 1 tag34_tag34 4 2 15205.6666666667 5962.91666666667 970.302343424601 801.277339109776 40041708.39 39
HAP006 C1_tag35_tag35_4 1803 1613 C within-spp 1 tag35_tag35 4 3 16927.5833333333 10320.9166666667 398.250409834048 469.635126078917 40041708.39 39
HAP006 C2_tag36_tag36_4 1699 1477 C within-spp 2 tag36_tag36 4 1 13507.25 8229.08333333333 470.307501526958 539.353512440632 40041708.39 39
HAP006 C2_tag37_tag37_4 5988 3933 C within-spp 2 tag37_tag37 4 2 94891.1666666667 24582 235.945376018491 480.785330729802 40041708.39 39
HAP006 C2_tag38_tag38_4 1459 1305 C within-spp 2 tag38_tag38 4 3 12973 7707.41666666667 420.504201032915 508.798884191634 40041708.39 39
HAP006 C3_tag51_tag51_4 2426 2030 C within-spp 3 tag51_tag51 4 1 18703.1666666667 10617.25 484.988139263405 574.550848854459 40041708.39 39
HAP006 C3_tag52_tag52_4 2582 1941 C within-spp 3 tag52_tag52 4 2 33934 14067.0833333333 284.496316378853 414.634993039306 40041708.39 39
HAP006 C3_tag53_tag53_4 852 768 C within-spp 3 tag53_tag53 4 3 12809.8333333333 7245.83333333333 248.686139554249 318.505807935595 40041708.39 39
HAP006 D1_tag54_tag54_4 3431 2649 D within-spp 1 tag54_tag54 4 1 43969.8333333333 15788.75 291.757053131124 504.171957881403 32033366.71 31.2
HAP006 D1_tag55_tag55_4 1348 1140 D within-spp 1 tag55_tag55 4 2 20732.5833333333 9532.58333333333 243.103906491794 359.367432752577 32033366.71 31.2
HAP006 D1_tag56_tag56_4 2780 2205 D within-spp 1 tag56_tag56 4 3 42170.9166666667 15970.3333333333 246.483141027288 414.895848552525 32033366.71 31.2
HAP006 D2_tag61_tag61_4 7472 4786 D within-spp 2 tag61_tag61 4 1 61743.0833333333 19059.3333333333 452.484820836882 754.587253838889 32033366.71 31.2
HAP006 D2_tag62_tag62_4 5665 4028 D within-spp 2 tag62_tag62 4 2 90701 22888.75 233.530335938964 528.824859374147 32033366.71 31.2
HAP006 D2_tag63_tag63_4 9335 5945 D within-spp 2 tag63_tag63 4 3 133652.333333333 33851.75 261.151931503877 527.734164408044 32033366.71 31.2
HAP006 D3_tag01_tag01_5 1601 1400 D within-spp 3 tag01_tag01 5 1 41403.0833333333 20631.75 144.581961488375 203.909023713451 32033366.71 31.2
HAP006 D3_tag02_tag02_5 2047 1752 D within-spp 3 tag02_tag02 5 2 33380.75 18693.1666666667 229.285830905537 281.640884815307 32033366.71 31.2
HAP006 D3_tag03_tag03_5 1809 1525 D within-spp 3 tag03_tag03 5 3 51767 24337.0833333333 130.659512817046 188.298036261535 32033366.71 31.2
HAP006 E1_tag04_tag04_5 4848 3726 E within-spp 1 tag04_tag04 5 1 18882.0833333333 9474.66666666667 959.993221087009 1181.74394877568 25667761.79 25
HAP006 E1_tag05_tag05_5 10522 6759 E within-spp 1 tag05_tag05 5 2 106577.083333333 27111.25 369.13900033231 749.164830098206 25667761.79 25
HAP006 E1_tag06_tag06_5 8643 6623 E within-spp 1 tag06_tag06 5 3 23044 12535.5 1402.36838222531 1587.66024490447 25667761.79 25
HAP006 E2_tag07_tag07_5 904 825 E within-spp 2 tag07_tag07 5 1 53469.3333333333 26345.5 63.214852127076 94.1005105236188 25667761.79 25
HAP006 E2_tag08_tag08_5 2273 1860 E within-spp 2 tag08_tag08 5 2 85651.75 36773.5833333333 99.2244408316234 151.992258935876 25667761.79 25
HAP006 E2_tag09_tag09_5 3387 2572 E within-spp 2 tag09_tag09 5 3 71253.6666666667 27239.4166666667 177.731106235469 283.738087881226 25667761.79 25
HAP006 E3_tag10_tag10_5 2005 1506 E within-spp 3 tag10_tag10 5 1 95299.0833333333 33571.1666666667 78.6649224502859 134.804072939576 25667761.79 25
HAP006 E3_tag11_tag11_5 3818 3219 E within-spp 3 tag11_tag11 5 2 55053.8333333333 24044.5 259.30078135643 402.299694316788 25667761.79 25
HAP006 E3_tag12_tag12_5 2999 2536 E within-spp 3 tag12_tag12 5 3 87549.75 28992.5833333333 128.078732377877 262.849291916611 25667761.79 25
HAP006 F1_tag26_tag26_5 2278 1921 F within-spp 1 tag26_tag26 5 1 41197.9166666667 16100.1666666667 206.744483438685 358.543182782787 20534209.43 20
HAP006 F1_tag27_tag27_5 1751 1475 F within-spp 1 tag27_tag27 5 2 23306.9166666667 10469.8333333333 280.903265482707 423.347235708942 20534209.43 20
HAP006 F1_tag28_tag28_5 1043 932 F within-spp 1 tag28_tag28 5 3 18639.5833333333 9589.08333333333 209.220181066279 292.067542083446 20534209.43 20
HAP006 F2_tag29_tag29_5 3153 2604 F within-spp 2 tag29_tag29 5 1 43709.4166666667 17799.9166666667 269.714580954142 439.609923267431 20534209.43 20
HAP006 F2_tag31_tag31_5 1140 1036 F within-spp 2 tag31_tag31 5 2 46117.0833333333 21385.75 92.4269206096801 145.572635984242 20534209.43 20
HAP006 F2_tag32_tag32_5 876 778 F within-spp 2 tag32_tag32 5 3 37461.9166666667 16921.1666666667 87.4318318826008 138.163641198893 20534209.43 20
HAP006 F3_tag33_tag33_5 540 493 F within-spp 3 tag33_tag33 5 1 16264.1666666667 9796.66666666667 124.141620126044 151.221333787002 20534209.43 20
HAP006 F3_tag34_tag34_5 643 565 F within-spp 3 tag34_tag34 5 2 34638.8333333333 16727.3333333333 69.4069854161755 101.500039854928 20534209.43 20
HAP006 F3_tag35_tag35_5 2794 1838 F within-spp 3 tag35_tag35 5 3 107520.75 33064.75 97.160464375481 167.04163799817 20534209.43 20
HAP006 G1_tag36_tag36_5 1972 1644 G within-spp 1 tag36_tag36 5 1 64215.4166666667 24392.9166666667 114.821461616824 202.52682643527 16427367.54 16
HAP006 G1_tag37_tag37_5 2620 2036 G within-spp 1 tag37_tag37 5 2 88482.8333333333 24713.3333333333 110.712774794357 247.565956298894 16427367.54 16
HAP006 G1_tag38_tag38_5 1342 1159 G within-spp 1 tag38_tag38 5 3 63038.8333333333 22368.1666666667 79.5975708095275 155.703194271621 16427367.54 16
HAP006 G2_tag51_tag51_5 1315 1142 G within-spp 2 tag51_tag51 5 1 63523.5833333333 24557.6666666667 77.4009390213346 139.740882005619 16427367.54 16
HAP006 G2_tag52_tag52_5 1068 931 G within-spp 2 tag52_tag52 5 2 48798.75 18807.4166666667 81.8310305079536 148.752752681788 16427367.54 16
HAP006 G2_tag53_tag53_5 1492 1256 G within-spp 2 tag53_tag53 5 3 58767.0833333333 19930.6666666667 94.9270864500393 189.370484345732 16427367.54 16
HAP006 G3_tag54_tag54_5 1153 1035 G within-spp 3 tag54_tag54 5 1 44243.8333333333 16296.5 97.4388219827245 190.849262111496 16427367.54 16
HAP006 G3_tag55_tag55_5 2625 2035 G within-spp 3 tag55_tag55 5 2 118403.833333333 27811.3333333333 82.893219954872 219.880684133567 16427367.54 16
HAP006 G3_tag56_tag56_5 1613 1334 G within-spp 3 tag56_tag56 5 3 73786.5833333333 22722.8333333333 81.7358214399863 176.415939913596 16427367.54 16
HAP009 A1_tag01_tag01_4 29737 20464 A within-spp 1 tag01_tag01 4 1 8862.91666666667 6642.41666666667 12545.1527055616 9257.8233323715 49291989.94 61
HAP009 A1_tag02_tag02_4 13439 10860 A within-spp 1 tag02_tag02 4 2 3739.5 3199.41666666667 13437.203102019 10200.0781392441 49291989.94 61
HAP009 A1_tag03_tag03_4 14148 11194 A within-spp 1 tag03_tag03 4 3 4090.66666666667 3441.41666666667 12931.7239243807 9774.45431871565 49291989.94 61
HAP009 A2_tag04_tag04_4 20406 12071 A within-spp 2 tag04_tag04 4 1 8054.83333333333 4966.83333333333 9472.32932607751 7303.11499614107 49291989.94 61
HAP009 A2_tag05_tag05_4 22140 13080 A within-spp 2 tag05_tag05 4 2 20218.5 9843.33333333333 4094.34231026041 3993.09854385371 49291989.94 61
HAP009 A2_tag06_tag06_4 19005 13093 A within-spp 2 tag06_tag06 4 3 11132.5 7331.83333333333 6383.08511116102 5366.25196062831 49291989.94 61
HAP009 A3_tag07_tag07_4 65637 37507 A within-spp 3 tag07_tag07 4 1 20534 13127.0833333333 11951.7260640888 8585.95410252341 49291989.94 61
HAP009 A3_tag08_tag08_4 34893 25518 A within-spp 3 tag08_tag08 4 2 13864.1666666667 10376 9410.22494440103 7390.28430994603 49291989.94 61
HAP009 A3_tag09_tag09_4 18174 13389 A within-spp 3 tag09_tag09 4 3 5023.08333333333 4038.58333333333 13528.0626441263 9962.39068980459 49291989.94 61
